Date,Actual,Predicted
2015-11-17,[38.42555237],38.58789279937744
2015-11-18,[39.0059967],38.626563987731934
2015-11-19,[39.18460846],38.99081817626953
2015-11-20,[39.4703598],39.15183170318603
2015-11-23,[39.23817444],38.79346572875976
2015-11-24,[39.24711609],38.801771545410155
2015-11-25,[39.12210083],39.067975196838375
2015-11-27,[39.21139145],39.15692001342774
2015-11-30,[39.2560463],39.20299648284912
2015-12-01,[39.60430145],39.47054023742676
2015-12-02,[39.35426331],39.24862823486328
2015-12-03,[38.84525681],38.92812831878662
2015-12-04,[39.80076981],39.24112510681152
2015-12-07,[39.60430145],39.46044631958008
2015-12-08,[39.50607681],39.351499786376955
2015-12-09,[38.92562485],38.849274139404294
2015-12-10,[39.03279877],39.44874702453613
2015-12-11,[38.22016907],38.17934349060059
2015-12-14,[38.51485825],38.460554885864255
2015-12-15,[38.68452072],38.53565914154053
2015-12-16,[39.21139145],39.259435386657714
2015-12-17,[38.59520721],38.66969669342041
2015-12-18,[37.84671021],38.49413173675537
2015-12-21,[38.23264694],38.62834915161133
2015-12-22,[38.51085663],38.93807804107666
2015-12-23,[38.83395004],38.906623687744144
2015-12-24,[38.81600189],38.85800952911377
2015-12-28,[38.78906631],38.89908477783203
2015-12-29,[39.31860352],39.04709949493408
2015-12-30,[38.98652267],39.26094226837158
2015-12-31,[38.43906784],38.77834762573242
2016-01-04,[37.93647385],38.846749458312985
2016-01-05,[37.83774948],38.31837352752686
2016-01-06,[37.37105179],37.997793922424314
2016-01-07,[36.26716995],37.61945659637451
2016-01-08,[35.97997284],36.924636688232425
2016-01-11,[36.21330261],36.8378080368042
2016-01-12,[36.64410019],36.88278575897217
2016-01-13,[35.65686417],36.36875587463379
2016-01-14,[36.32999039],36.53299354553223
2016-01-15,[35.30685043],36.15344974517822
2016-01-19,[35.34274292],35.67230670928955
2016-01-20,[35.06452942],35.70305034637451
2016-01-21,[35.26197815],36.33518756866455
2016-01-22,[36.24024963],36.12244743347168
2016-01-25,[35.81842804],36.57637226104736
2016-01-26,[36.16844177],37.15768440246582
2016-01-27,[35.42353058],36.39767734527588
2016-01-28,[35.88125229],36.8048664855957
2016-01-29,[37.01206589],36.19815654754639
2016-02-01,[37.14669037],35.957350425720215
2016-02-02,[36.48254395],36.089279670715335
2016-02-03,[36.43766022],36.66007507324219
2016-02-04,[36.47357178],36.268767852783206
2016-02-05,[35.45046616],36.37520744323731
2016-02-08,[34.93888092],36.05167209625244
2016-02-09,[34.77734375],35.34714702606201
2016-02-10,[34.83119202],35.29778926849365
2016-02-11,[34.75939178],35.0772806930542
2016-02-12,[35.24402618],35.59557689666748
2016-02-16,[35.87228012],35.60903594970703
2016-02-17,[36.60819626],36.22578971862793
2016-02-18,[36.46459961],36.21214092254639
2016-02-19,[36.49152756],36.00267509460449
2016-02-22,[36.97616577],36.30996765136719
2016-02-23,[36.39280701],36.2998246383667
2016-02-24,[36.67102051],36.48730934143067
2016-02-25,[37.1287384],36.76597465515137
2016-02-26,[37.03001404],36.62471004486084
2016-02-29,[36.76974487],35.75218357086182
2016-03-01,[37.86468124],36.86335262298584
2016-03-02,[37.97238159],37.420603065490724
2016-03-03,[37.97238159],37.75617584228516
2016-03-04,[38.07109833],37.862797584533695
2016-03-07,[37.83774948],37.731311378479006
2016-03-08,[37.60440445],37.01144153594971
2016-03-09,[37.92749405],37.69011585235596
2016-03-10,[37.89159775],37.81181159973144
2016-03-11,[38.47494888],37.90514945983887
2016-03-14,[38.51983643],38.25812324523926
2016-03-15,[38.66342163],38.44336826324463
2016-03-16,[39.11217499],38.158596420288085
2016-03-17,[39.25578308],38.61290618896484
2016-03-18,[39.31889343],38.9190406036377
2016-03-21,[39.45421219],38.221516876220704
2016-03-22,[39.46322632],38.625419807434085
2016-03-23,[39.2377243],39.01394165039063
2016-03-24,[39.34596634],39.04209091186524
2016-03-28,[39.24675369],39.16058891296387
2016-03-29,[39.86013031],39.24522773742676
2016-03-30,[40.09464264],39.60459732055664
2016-03-31,[40.01346588],39.70639289855957
2016-04-01,[40.3201561],39.8515811920166
2016-04-04,[40.16680145],39.99876434326172
2016-04-05,[39.77892303],40.05397109985351
2016-04-06,[40.16680145],39.884843063354495
2016-04-07,[39.58950043],39.899527626037596
2016-04-08,[39.58950043],39.82024223327637
2016-04-11,[39.48126602],39.68186954498291
2016-04-12,[39.75187683],39.63072818756103
2016-04-13,[40.15778351],39.7596321105957
2016-04-14,[40.14877319],40.02518604278564
2016-04-15,[39.99542236],40.052612113952634
2016-04-18,[40.16680145],39.99515224456787
2016-04-19,[39.94129181],39.956905670166016
2016-04-20,[40.02248001],39.73274990081787
2016-04-21,[39.87815094],39.85172710418701
2016-04-22,[39.18359756],39.635597763061526
2016-04-25,[39.19262695],39.45826198577881
2016-04-26,[39.00320053],39.290852279663085
2016-04-27,[38.82279587],39.136969299316405
2016-04-28,[38.33570862],39.024396133422854
2016-04-29,[38.00196838],38.66819137573242
2016-05-02,[38.28158951],38.481116104125974
2016-05-03,[37.92979813],38.20185317993164
2016-05-04,[37.81253433],38.138618087768556
2016-05-05,[37.83057022],38.476421699523925
2016-05-06,[38.11019897],38.26092609405518
2016-05-09,[38.11019897],38.63914390563965
2016-05-10,[38.60630798],38.53532413482666
2016-05-11,[38.32669067],38.36393943786621
2016-05-12,[38.21844482],38.7270011138916
2016-05-13,[38.07411957],38.38143890380859
2016-05-16,[38.60630798],38.883501892089846
2016-05-17,[38.21844482],38.54975387573242
2016-05-18,[38.29060745],38.381257400512695
2016-05-19,[38.08314514],38.30774471282959
2016-05-20,[38.54316711],38.442143211364744
2016-05-23,[38.47101593],38.20166770935059
2016-05-24,[39.19262695],38.56174953460693
2016-05-25,[39.46322632],38.686412963867184
2016-05-26,[39.58950043],39.1683589553833
2016-05-27,[39.77892303],39.41523559570312
2016-05-31,[39.86013031],39.6070015335083
2016-06-01,[39.76090622],39.540711555480954
2016-06-02,[39.72481918],39.543063430786134
2016-06-03,[39.63461304],39.63028392791748
2016-06-06,[39.70677567],39.560826721191404
2016-06-07,[39.86914444],39.59862213134765
2016-06-08,[39.95031357],39.788411674499514
2016-06-09,[39.95934296],39.80545417785645
2016-06-10,[39.65264893],39.767752418518064
2016-06-13,[39.21066284],39.640206756591795
2016-06-14,[39.30086517],38.93248252868652
2016-06-15,[39.2016449],39.153385124206544
2016-06-16,[39.28283691],39.231591110229495
2016-06-17,[39.02088165],39.04370491027832
2016-06-20,[39.18401718],38.8653776550293
2016-06-21,[39.45595932],39.08438442230224
2016-06-22,[39.31999207],38.80794822692871
2016-06-23,[39.85477448],39.1650322341919
2016-06-24,[38.32295227],39.18860721588135
2016-06-27,[37.55249405],38.64051372528076
2016-06-28,[38.29575348],38.108798828125
2016-06-29,[38.88492203],38.27926029205322
2016-06-30,[39.3109169],38.71687103271484
2016-07-01,[39.40156174],39.31560626983642
2016-07-05,[39.11151505],39.326122817993166
2016-07-06,[39.3834343],39.37616611480713
2016-07-07,[39.3834343],39.35512741088867
2016-07-08,[39.99980164],39.587899131774904
2016-07-11,[40.235466],39.86407409667969
2016-07-12,[40.56176376],39.87691276550293
2016-07-13,[40.57083511],40.00490482330322
2016-07-14,[40.83369446],40.370316162109376
2016-07-15,[40.7974472],40.1656282043457
2016-07-18,[41.06936264],40.596177940368655
2016-07-19,[40.97872925],40.26995712280274
2016-07-20,[41.51350021],40.9166849899292
2016-07-21,[41.2959671],40.959538497924804
2016-07-22,[41.54069138],41.214217033386234
2016-07-25,[41.48630905],41.28047431945801
2016-07-26,[41.57695007],41.43681945800781
2016-07-27,[41.92138672],41.48413398742676
2016-07-28,[41.94857025],41.65064163208008
2016-07-29,[42.10266113],41.84687492370605
2016-08-01,[42.18423843],41.98084014892578
2016-08-02,[41.86699295],42.02027000427246
2016-08-03,[42.01202393],42.00313766479492
2016-08-04,[42.23862076],41.98528293609619
2016-08-05,[42.64652252],42.12577476501465
2016-08-08,[42.6374588],42.374773292541505
2016-08-09,[42.72807693],42.498320960998534
2016-08-10,[42.59212112],42.6008292388916
2016-08-11,[42.74621201],42.6262984085083
2016-08-12,[42.70088577],42.646962089538576
2016-08-15,[42.90936661],42.65457614898682
2016-08-16,[42.59212112],42.68856246948242
2016-08-17,[42.5739975],42.6266552734375
2016-08-18,[42.59212112],42.601823234558104
2016-08-19,[42.6193161],42.59574825286865
2016-08-22,[42.6193161],42.605537490844725
2016-08-23,[42.77341843],42.65529972076416
2016-08-24,[42.53774261],42.61632568359375
2016-08-25,[42.62838745],42.695550804138186
2016-08-26,[42.64652252],42.60246124267578
2016-08-29,[42.80967331],42.70588813781738
2016-08-30,[42.66463089],42.61089153289795
2016-08-31,[42.59212112],42.667811241149906
2016-09-01,[42.72807693],42.74014842987061
2016-09-02,[42.91842651],42.77033046722412
2016-09-06,[43.13597107],42.85244449615479
2016-09-07,[43.24474335],42.88988006591797
2016-09-08,[42.8912468],43.010433769226076
2016-09-09,[41.8398056],42.92051834106445
2016-09-12,[42.53774261],42.585871849060055
2016-09-13,[42.22955704],42.30497509002686
2016-09-14,[42.42897034],42.46359554290771
2016-09-15,[43.12690735],42.81492092132569
2016-09-16,[42.96853256],42.987956047058105
2016-09-19,[42.88662338],42.9520361328125
2016-09-20,[42.85931396],42.91539836883545
2016-09-21,[43.34169769],43.04689022064209
2016-09-22,[43.60565948],43.19559982299805
2016-09-23,[43.22338486],43.186802825927735
2016-09-26,[42.96853256],42.522632446289066
2016-09-27,[43.44182968],43.17134002685547
2016-09-28,[43.52373123],42.98690818786621
2016-09-29,[43.25979233],42.66837860107422
2016-09-30,[43.48731995],43.42059978485108
2016-10-03,[43.35990524],43.335749588012696
2016-10-04,[43.20519257],43.137819633483886
2016-10-05,[43.35990524],43.25793342590332
2016-10-06,[43.46001434],43.3689570236206
2016-10-07,[43.34169769],43.31589233398437
2016-10-10,[43.6420517],43.427334213256835
2016-10-11,[43.15056229],42.854811401367186
2016-10-12,[43.22338486],43.19047866821289
2016-10-13,[42.95034409],42.71147209167481
2016-10-14,[43.11415863],43.32221557617188
2016-10-17,[43.0231514],42.70676486968994
2016-10-18,[43.25979233],43.195032653808596
2016-10-19,[43.34169769],43.217734794616696
2016-10-20,[43.14146805],43.14592945098877
2016-10-21,[43.25979233],43.24395092010498
2016-10-24,[43.67845917],43.46593868255615
2016-10-25,[43.52373123],43.1979345703125
2016-10-26,[43.27798843],43.127907371521
2016-10-27,[43.22338486],43.22911548614502
2016-10-28,[43.1778717],43.197899436950685
2016-10-31,[43.1596756],43.12026302337647
2016-11-01,[42.7865181],43.0954162979126
2016-11-02,[42.51346588],42.910568428039554
2016-11-03,[42.10389328],42.645257568359376
2016-11-04,[42.03108597],42.46031047821045
2016-11-07,[42.94123077],43.01450157165527
2016-11-08,[43.15056229],43.243952713012696
2016-11-09,[43.09595871],43.260421981811525
2016-11-10,[42.40424347],42.784507026672365
2016-11-11,[42.53166962],42.48852458953857
2016-11-14,[41.88544464],42.21320442199707
2016-11-15,[42.4770546],42.52756965637207
2016-11-16,[42.86841202],43.05272567749024
2016-11-17,[43.14146805],43.143922348022464
2016-11-18,[43.10506439],43.14720027923584
2016-11-21,[43.54193878],43.55504131317139
2016-11-22,[43.67845917],43.52045722961426
2016-11-23,[43.5055275],43.60628402709961
2016-11-25,[43.68756866],43.54948947906494
2016-11-28,[43.72396469],43.63768646240234
2016-11-29,[43.75128174],43.64596675872803
2016-11-30,[43.23248672],43.31421676635742
2016-12-01,[42.3405304],43.11243595123291
2016-12-02,[42.49526215],42.74154674530029
2016-12-05,[42.9048233],43.10251571655274
2016-12-06,[43.03224564],43.04808544158936
2016-12-07,[43.85137558],43.61374900817871
2016-12-08,[43.96061325],43.701939544677735
2016-12-09,[44.27915955],43.82872875213623
2016-12-12,[44.14264297],43.848659172058106
2016-12-13,[44.69783401],44.08948650360107
2016-12-14,[44.54310608],44.292269439697264
2016-12-15,[44.74334717],44.46465114593506
2016-12-16,[44.41972351],43.69338718414306
2016-12-19,[44.73968506],43.83903121948242
2016-12-20,[44.90424728],43.98039672851562
2016-12-21,[44.81282425],44.41065124511719
2016-12-22,[44.72140503],44.64521289825439
2016-12-23,[44.76712799],44.69470180511475
2016-12-27,[44.94994736],44.76981369018554
2016-12-28,[44.5477066],44.4200080871582
2016-12-29,[44.55686951],44.78013278961182
2016-12-30,[44.20947647],44.335530853271486
2017-01-03,[44.60257339],44.47611682891846
2017-01-04,[44.75797272],44.48535800933838
2017-01-05,[44.83109283],44.628670883178714
2017-01-06,[45.16020966],44.742653465271
2017-01-09,[45.1510582],44.91982135772705
2017-01-10,[45.16020966],45.02262313842773
2017-01-11,[45.37047195],45.12907180786133
2017-01-12,[45.26077271],45.2373664855957
2017-01-13,[45.39789581],45.260496063232424
2017-01-17,[45.2242012],45.212318649291994
2017-01-18,[45.3430481],45.2370000076294
2017-01-19,[45.27905655],45.27009418487549
2017-01-20,[45.52588272],45.33052276611328
2017-01-23,[45.60813904],45.41389591217041
2017-01-24,[45.89154816],45.49113670349121
2017-01-25,[46.33036423],45.74354263305664
2017-01-26,[46.20236206],45.94740783691406
2017-01-27,[46.38519669],46.07099876403809
2017-01-30,[46.01039505],46.08690269470215
2017-01-31,[45.78186035],46.02154415130615
2017-02-01,[46.12923431],45.856451530456546
2017-02-02,[46.03782272],46.018804779052736
2017-02-03,[46.33950043],45.998876037597654
2017-02-06,[46.36691284],46.07868343353272
2017-02-07,[46.54975128],46.29597629547119
2017-02-08,[46.63202667],46.37477973937988
2017-02-09,[46.77830505],46.54426666259766
2017-02-10,[46.91541672],46.63952877044678
2017-02-13,[47.12569046],46.806544914245606
2017-02-14,[47.28108978],46.975946311950686
2017-02-15,[47.43650818],47.08646556854248
2017-02-16,[47.54619217],47.22057674407959
2017-02-17,[47.71076202],47.40843601226807
2017-02-21,[47.9575882],47.586066780090334
2017-02-22,[48.01242828],47.69933078765869
2017-02-23,[48.00328827],47.752989540100096
2017-02-24,[48.11300278],47.72912826538086
2017-02-27,[48.0855751],47.871838150024416
2017-02-28,[47.8570137],47.93354610443115
2017-03-01,[48.53352356],47.864976768493655
2017-03-02,[48.21355057],47.92119892120361
2017-03-03,[48.32325363],48.12414680480957
2017-03-06,[48.25011444],48.10878677368164
2017-03-07,[48.25011444],48.20760913848877
2017-03-08,[48.3049736],48.23027805328369
2017-03-09,[48.29583359],48.24655120849609
2017-03-10,[48.5518074],48.27068904876709
2017-03-13,[48.59749603],48.36293212890625
2017-03-14,[48.48779678],48.433225860595705
2017-03-15,[48.81690979],48.47966751098633
2017-03-16,[48.84433365],48.643485946655275
2017-03-17,[48.94987106],48.676672019958495
2017-03-20,[48.9957428],48.83502010345459
2017-03-21,[48.27995682],48.821057167053226
2017-03-22,[48.58278275],48.61576034545899
2017-03-23,[48.45431137],48.50999897003174
2017-03-24,[48.4910202],48.5607678604126
2017-03-27,[48.4910202],48.49085334777832
2017-03-28,[48.83973694],48.81991012573242
2017-03-29,[48.92234421],48.732134323120114
2017-03-30,[49.01409912],48.875287742614745
2017-03-31,[48.92234421],48.88679523468018
2017-04-03,[48.87644958],48.90377300262451
2017-04-04,[48.91314697],48.54752918243408
2017-04-05,[48.71126556],48.595542106628415
2017-04-06,[48.72045135],48.652442893981934
2017-04-07,[48.69291687],48.674873046875
2017-04-10,[48.6011467],48.697868003845215
2017-04-11,[48.41759491],48.66826686859131
2017-04-12,[48.2524147],48.56424781799316
2017-04-13,[48.05970764],48.37087055206299
2017-04-17,[48.50019455],48.57917602539062
2017-04-18,[48.4910202],48.3684846496582
2017-04-19,[48.45431137],48.46826286315918
2017-04-20,[48.89480591],48.85568046569824
2017-04-21,[48.79385757],48.84034271240235
2017-04-24,[49.37200546],48.93926471710205
2017-04-25,[49.62896729],49.168643150329586
2017-04-26,[49.5738945],49.44927951812744
2017-04-27,[49.7757988],49.48066028594971
2017-04-28,[49.90428543],49.66310195922851
2017-05-01,[50.28052521],49.789108963012694
2017-05-02,[50.3906517],49.77946460723877
2017-05-03,[50.29888535],49.81874313354492
2017-05-04,[50.26217651],50.01797607421875
2017-05-05,[50.44570541],49.99448265075684
2017-05-08,[50.66595459],50.213715057373044
2017-05-09,[50.73020172],50.50783618927002
2017-05-10,[50.92290878],50.34421329498291
2017-05-11,[50.85866928],50.397713050842285
2017-05-12,[50.98714828],50.3723840713501
2017-05-15,[51.27163696],50.84536388397217
2017-05-16,[51.51023865],50.90088626861572
2017-05-17,[50.10617447],50.1461754989624
2017-05-18,[50.39983368],50.498757705688476
2017-05-19,[50.69348907],50.68000129699707
2017-05-22,[51.09727859],50.7613077545166
2017-05-23,[51.18904114],50.59750297546387
2017-05-24,[51.40011215],50.455536346435544
2017-05-25,[51.76719284],50.998898582458494
2017-05-26,[51.73966217],51.34597034454346
2017-05-30,[51.95991898],51.51436794281006
2017-05-31,[51.87731934],51.42407035827637
2017-06-01,[52.00579453],51.592650146484374
2017-06-02,[52.48298645],51.89282772064209
2017-06-05,[52.5288887],52.050117111206056
2017-06-06,[52.42793655],52.043053855896
2017-06-07,[52.59313202],52.33754169464111
2017-06-08,[52.7124176],52.51007648468018
2017-06-09,[51.40930176],52.49621265411377
2017-06-12,[51.10645676],52.118123855590824
2017-06-13,[51.47352982],51.575216178894046
2017-06-14,[51.2257576],51.43379707336426
2017-06-15,[50.99632263],51.33321907043457
2017-06-16,[50.90694809],51.23070774078369
2017-06-19,[51.66249084],51.54904754638672
2017-06-20,[51.24786377],51.16889389038086
2017-06-21,[51.53350067],51.59709148406982
2017-06-22,[51.55192566],51.63617004394531
2017-06-23,[51.87441635],51.6241756439209
2017-06-26,[51.59799194],51.163440742492675
2017-06-27,[50.75031281],51.09610866546631
2017-06-28,[51.38608932],50.921227569580076
2017-06-29,[50.46468735],51.182511444091794
2017-06-30,[50.41860962],50.76485061645508
2017-07-03,[50.06849289],50.55475620269775
2017-07-05,[50.56604767],50.55355251312256
2017-07-06,[50.10533905],50.45239551544189
2017-07-07,[50.68582153],51.29402233123779
2017-07-10,[51.05437469],51.439263076782225
2017-07-11,[51.16493225],51.2197074508667
2017-07-12,[51.82834244],51.05054801940918
2017-07-13,[51.92969513],51.338359870910644
2017-07-14,[52.39039612],51.71653591156006
2017-07-17,[52.39960861],52.14571079254151
2017-07-18,[52.63916779],52.3662060546875
2017-07-19,[52.9063797],52.516000289916995
2017-07-20,[53.01693726],52.65375885009766
2017-07-21,[52.95243835],52.20958457946777
2017-07-24,[53.08143997],52.54243194580078
2017-07-25,[52.98008728],52.72791236877441
2017-07-26,[53.18278885],52.892563095092775
2017-07-27,[52.98008728],53.01399173736572
2017-07-28,[52.92481232],52.99786911010742
2017-07-31,[52.66682053],52.86445198059082
2017-08-01,[52.93401718],52.80963344573975
2017-08-02,[53.08143997],52.87772197723389
2017-08-03,[52.96166611],52.9338338470459
2017-08-04,[53.08143997],52.97502136230469
2017-08-07,[53.40391541],53.03776660919189
2017-08-08,[53.33022308],53.0743420791626
2017-08-09,[53.30257416],53.160590476989746
2017-08-10,[52.25218201],51.980746040344236
2017-08-11,[52.6115303],52.1540559387207
2017-08-14,[53.44999695],52.82197406768799
2017-08-15,[53.53292084],52.989669952392575
2017-08-16,[53.68955612],53.4113911819458
2017-08-17,[52.63916779],53.16215274810791
2017-08-18,[52.58388519],52.82400058746338
2017-08-21,[52.56545258],52.585360298156736
2017-08-22,[53.3486557],52.70246742248535
2017-08-23,[53.2196579],52.848973236083985
2017-08-24,[53.17358017],53.237986679077146
2017-08-25,[53.16437531],52.8954093170166
2017-08-28,[53.26571655],53.128986549377444
2017-08-29,[53.49606323],53.376930198669434
2017-08-30,[53.8830452],53.394159202575686
2017-08-31,[54.20554352],53.7335050201416
2017-09-01,[54.15947723],53.82168857574463
2017-09-05,[53.680336],53.74696422576904
2017-09-06,[53.72642136],53.69701858520508
2017-09-07,[53.91069794],53.74023620605469
2017-09-08,[53.46841812],53.64293834686279
2017-09-11,[54.22396469],53.80823463439941
2017-09-12,[54.35296249],53.909586868286134
2017-09-13,[54.27925873],54.10980613708496
2017-09-14,[54.09497833],53.97906181335449
2017-09-15,[54.31599045],54.2424906539917
2017-09-18,[54.36220932],54.15355419158936
2017-09-19,[54.60261917],54.27740451812744
2017-09-20,[54.38069916],54.01424499511719
2017-09-21,[54.08480453],53.766474609375
2017-09-22,[54.11254883],54.09178844451904
2017-09-25,[53.47450256],53.975413970947265
2017-09-26,[53.66868973],53.996596832275394
2017-09-27,[54.21425247],54.07037014007568
2017-09-28,[54.2789917],54.266459159851074
2017-09-29,[54.64885712],54.213560905456546
2017-10-02,[54.73207855],54.45681781768799
2017-10-03,[54.86153793],54.57775337219238
2017-10-04,[54.82454681],54.65385383605957
2017-10-05,[55.35162735],54.7981946182251
2017-10-06,[55.43484497],55.08457424163819
2017-10-09,[55.57355118],55.30464981079101
2017-10-10,[55.62902069],55.289778785705565
2017-10-11,[55.81396866],55.47349372863769
2017-10-12,[55.67525101],55.37233333587646
2017-10-13,[55.94342041],55.6091450881958
2017-10-16,[56.14685822],55.83449184417724
2017-10-17,[56.14685822],55.80038261413574
2017-10-18,[56.28555298],55.89210758209229
2017-10-19,[56.11910629],56.15452663421631
2017-10-20,[56.49821472],56.1265132522583
2017-10-23,[56.23006439],56.198163452148435
2017-10-24,[56.38727951],56.22146671295166
2017-10-25,[56.08211899],56.22211856842041
2017-10-26,[56.31328583],56.270485916137694
2017-10-27,[57.82977676],56.11661087036133
2017-10-30,[57.95922089],56.9712996673584
2017-10-31,[58.20889282],57.64270538330078
2017-11-01,[58.21813965],57.97170978546143
2017-11-02,[58.24588776],58.09330669403076
2017-11-03,[58.70824051],57.43031089782715
2017-11-06,[58.83767319],58.25624843597412
2017-11-07,[58.86542892],58.55787132263183
2017-11-08,[59.18906021],58.592271690368655
2017-11-09,[58.71746826],58.33659568786621
2017-11-10,[58.71746826],58.57793876647949
2017-11-13,[58.69896698],58.66272842407226
2017-11-14,[58.57878113],58.79357124328613
2017-11-15,[58.14416504],58.635177574157716
2017-11-16,[58.95788574],58.45957733154297
2017-11-17,[58.57878113],58.600774993896486
2017-11-20,[58.80068588],58.75797443389892
2017-11-21,[59.42023849],58.852380180358885
2017-11-22,[59.30927658],58.86847450256348
2017-11-24,[59.64216232],59.160490913391115
2017-11-27,[59.64216232],59.469800872802736
2017-11-28,[59.83633041],59.55699840545654
2017-11-29,[58.51404953],59.60849643707275
2017-11-30,[59.03185654],59.234650192260744
2017-12-01,[58.72672272],58.857469673156736
2017-12-04,[57.78354263],58.627873497009276
2017-12-05,[57.80203247],58.27242263793946
2017-12-06,[58.1719017],58.5501944732666
2017-12-07,[58.53253174],58.34620849609375
2017-12-08,[58.80994415],58.506177787780764
2017-12-11,[59.31852341],58.91859172821045
2017-12-12,[59.30002213],59.24704124450684
2017-12-13,[59.31852341],59.227067375183104
2017-12-14,[59.24452972],59.14227535247803
2017-12-15,[59.92021561],59.27515201568603
2017-12-18,[60.44925308],59.785002861022946
2017-12-19,[60.0779953],59.88906482696533
2017-12-20,[60.05944443],59.9168085861206
2017-12-21,[59.93879318],59.97467987060547
2017-12-22,[59.90166473],58.78869316101074
2017-12-26,[59.50255585],58.89057231903076
2017-12-27,[59.56752777],59.25015697479248
2017-12-28,[59.66962814],59.45744483947754
2017-12-29,[59.35406113],59.44259338378906
2018-01-02,[60.08727646],59.529686813354495
2018-01-03,[60.58847046],59.87391712188721
2018-01-04,[60.89477158],60.299451637268064
2018-01-05,[61.53517914],60.68064453125
2018-01-08,[61.76721573],61.07157558441162
2018-01-09,[61.60942841],61.22018733978271
2018-01-10,[61.39596176],61.24606414794922
2018-01-11,[61.6465416],61.33461044311523
2018-01-12,[62.00851822],61.454889907836915
2018-01-16,[61.76721573],61.67513782501221
2018-01-17,[62.69533539],61.713189849853514
2018-01-18,[62.80670547],62.28036975860596
2018-01-19,[62.92738342],62.66368286132813
2018-01-22,[63.53995132],62.63649734497071
2018-01-23,[63.81837463],63.184472160339354
2018-01-24,[63.32647705],62.76374443054199
2018-01-25,[63.21508789],62.68606288909912
2018-01-26,[64.21749878],63.305959434509276
2018-01-29,[63.63275909],63.11560314178467
2018-01-30,[63.05731201],63.245262718200685
2018-01-31,[63.53066254],63.16367851257324
2018-02-01,[63.58634567],63.267535018920896
2018-02-02,[61.70222092],63.28916076660156
2018-02-05,[59.12202454],62.39415267944336
2018-02-06,[60.82050323],61.218770599365236
2018-02-07,[60.04088593],60.734653854370116
2018-02-08,[57.55348969],59.8572940826416
2018-02-09,[58.96424866],59.668327713012694
2018-02-12,[60.02230835],60.65418968200684
2018-02-13,[60.17082977],60.103433990478514
2018-02-14,[61.27529907],60.53176784515381
2018-02-15,[62.44473648],61.08270973205566
2018-02-16,[62.35193634],61.52078815460205
2018-02-20,[62.40760422],61.75765068054199
2018-02-21,[62.00851822],62.03599308013916
2018-02-22,[62.0827713],61.85714054107666
2018-02-23,[63.38215637],62.48576541900635
2018-02-26,[64.37524414],63.39107105255127
2018-02-27,[63.72558594],63.6370219039917
2018-02-28,[63.2707901],63.739776039123534
2018-03-01,[62.22198486],63.4707982635498
2018-03-02,[62.81599045],63.103067550659176
2018-03-05,[63.45641327],62.930523986816404
2018-03-06,[63.59561539],63.19291187286377
2018-03-07,[63.94833755],63.46559478759766
2018-03-08,[64.22676086],63.969115829467775
2018-03-09,[65.44260406],64.01366050720215
2018-03-12,[65.64682007],64.616848487854
2018-03-13,[64.89501953],64.62726043701171
2018-03-14,[64.83931732],64.67124908447266
2018-03-15,[64.87644196],64.76498252868652
2018-03-16,[64.80943298],64.53433639526367
2018-03-19,[63.52458954],64.30663455963135
2018-03-20,[63.49665833],64.36178066253662
2018-03-21,[63.11494446],64.33178413391113
2018-03-22,[61.48561096],62.62065883636475
2018-03-23,[59.84698105],61.00756443023682
2018-03-26,[62.11871719],61.92627468109131
2018-03-27,[60.126297],60.49046195983887
2018-03-28,[59.72596741],60.36519607543946
2018-03-29,[60.90836716],60.91419666290283
2018-04-02,[59.45596695],61.33588535308838
2018-04-03,[60.04250336],61.01716979980469
2018-04-04,[60.88043976],60.74938404083252
2018-04-05,[61.13182449],60.95189937591553
2018-04-06,[59.63286972],60.39023941040039
2018-04-09,[60.09837723],61.01453125
2018-04-10,[61.57872391],62.08480377197266
2018-04-11,[61.2156105],61.289015998840334
2018-04-12,[61.95114899],63.74469226837158
2018-04-13,[61.74630737],64.37520938873291
2018-04-16,[62.22115707],62.40072608947754
2018-04-17,[63.37561035],63.654670333862306
2018-04-18,[63.2080307],63.607203330993656
2018-04-19,[62.509758],63.16073455810547
2018-04-20,[61.64388657],62.9832258605957
2018-04-23,[61.42044449],62.19529067993164
2018-04-24,[60.34975815],61.78217189788818
2018-04-25,[60.35906601],60.88938652038574
2018-04-26,[61.45767975],62.832031059265134
2018-04-27,[61.34596252],61.878641052246095
2018-04-30,[60.94560623],60.867690048217774
2018-05-01,[61.70906067],61.809531135559084
2018-05-02,[61.64388657],61.08564334869385
2018-05-03,[61.78355408],61.629368171691894
2018-05-04,[62.95664215],61.724612388610836
2018-05-07,[63.39424133],62.1194641494751
2018-05-08,[63.53387833],62.645499572753906
2018-05-09,[64.31596375],63.22878959655762
2018-05-10,[65.15390778],63.85547317504883
2018-05-11,[65.06080627],64.03767936706544
2018-05-14,[65.05149841],64.42108627319335
2018-05-15,[64.43700409],62.73506893157959
2018-05-16,[64.72562408],63.37878547668457
2018-05-17,[64.39046478],63.141464729309085
2018-05-18,[64.12047577],64.06701435089111
2018-05-21,[64.67907715],64.32780479431152
2018-05-22,[64.58596039],64.47397399902344
2018-05-23,[65.06080627],64.59108757019042
2018-05-24,[64.98631287],64.6562661743164
2018-05-25,[64.93977356],64.67116035461426
2018-05-29,[64.58596039],62.57809429168701
